Lobby ID,Game ID,Room Name,Map,Region,Members,Time,Leader Name,Leader ID,Has Password
29615643758542717,3279399526,,jianghu2_4p,China,15,3h36m,kabzulayeva95,1523376989,Yes
29615643782721608,3279399526,,jianghu2_4p,China,21,3h6m,maxwellmontgomery36,1687081180,Yes
29615643636063404,3605336190,,fun,US West,2,7h4m,qxjkyf70,1708234939,
29615643644841591,3605336190,,fun,US West,2,6h47m,agbjjh36,1707654732,
29615643708231959,3605336190,,fun,US West,4,4h51m,zuzakd1473,1707672834,
29615643797746667,3605336190,,fun,US West,1,2h48m,rjokrni326,1707999590,
29615643640324953,3605336190,,fun,US West,4,6h56m,ohbntruu83,1707705602,
29615643900182061,3605336190,,fun,US West,5,58m,merislively100,1708357402,
29615643739340444,3605336190,,fun,US West,2,4h3m,ttjzunpds,1707679665,
29615643633779344,3605336190,,fun,US West,1,7h9m,artyomoxt1991,1701768175,
29615643742776119,3605336190,,fun,US West,3,3h58m,urjijnhrr,1706965618,
29615643632697317,3605336190,,fun,US West,2,7h11m,fclmhn49,1708021810,
29615643587154634,3605336190,,fun,US West,1,8h48m,lsiza474,1708471182,
29615643941954115,3605336190,,fun,US West,2,14m,terfdicera1980,1701796796,
29615643939354573,3605336190,,fun,US West,3,17m,serpentmax96233,1687796627,
29615643661074410,3605336190,,fun,US West,3,6h15m,wvfr6831,1707576933,
29615643712000846,3605336190,,fun,US West,3,4h44m,raul435609,1707478199,
29615643817078167,3605336190,,fun,China,18,2h26m,zafkqhhsjt,1645225554,Yes
29615643706086227,3605336190,,fun,US West,3,4h54m,horatioirving3203,1707350483,
29615643841673985,3605336190,,fun,China,21,1h59m,serenehannah831,1646024485,Yes
29615643804551859,3605336190,,fun,China,18,2h40m,gueduricom1980,1702107187,Yes
29615643948272712,3605336190,,fun,US West,3,7m,ciniyatyrkova1985,1703092682,
29615643951332334,3605336190,,fun,US West,2,4m,uorcqsslkeo,1687300859,
29615643900911186,3605336190,,fun,US West,3,57m,chagochkingilal,1701950665,
29615643893383838,3605336190,,fun,US West,2,1h5m,rojkovavalentina1993,1702472105,
29615643730345505,3605336190,,fun,US West,2,4h16m,margaretarea869,1708241088,
29615643639925277,3605336190,,fun,US West,2,6h56m,cysbltld,1708283373,
29615643364448025,3605336190,,fun,US West,1,17h13m,yhkyzznas21,1707978280,
29615643942523703,3605336190,,fun,US West,3,13m,elvidatimofeeva961978,1701994569,
29615643815754991,3605336190,,fun,China,18,2h27m,admirablemarta3061,1645771164,Yes
29615643415766195,3605336190,,fun,US West,1,15h25m,dewy6352,1707708633,
29615643654276965,3605336190,,fun,US West,2,6h28m,ggzdfq56,1708572104,
29615643746737917,3605336190,,fun,US West,3,3h52m,ltlfeqz759,1707730506,
29615643654016882,3605336190,,fun,US West,2,6h29m,cxcecs25,1708481334,
29615643569740553,3605336190,,fun,US West,1,9h27m,luminousmyrrh85,1708021788,
29615643652315155,3605336190,,fun,US West,2,6h32m,htqqkbqwce,1708128133,
29615643806446088,3605336190,,fun,China,12,2h38m,vesgehatio1975,1701472883,Yes
29615643813825026,3605336190,,fun,China,19,2h30m,yurii.erofeev.20.10.1979,1702178328,Yes
29615643360794487,3605336190,,fun,US West,1,17h19m,hgoksg83,1707937152,
29615643734902761,3605336190,,fun,US West,3,4h10m,marsadmit522,1708091303,
29615643585353905,3605336190,,fun,US West,1,8h52m,jnjmgig,1707582406,
29615643631434566,3605336190,,fun,US West,1,7h13m,sikushinpompii,1702249096,
29615643707379144,3605336190,,fun,US West,3,4h52m,hmrijjgd,1708188449,
29615643909289218,3605336190,,fun,US West,2,48m,supplicosi1975,1702841604,
29615643734836670,3605336190,,fun,US West,1,4h10m,cecilforeigner102,1707532471,
29615643944772977,3605336190,,fun,US West,3,11m,dwaynerenata6176,1687161987,
29615643633437620,3605336190,,fun,US West,2,7h9m,anry4771,1707139800,
29615643513236243,3605336190,,fun,US West,1,11h37m,kziskflvhd,1707644582,
29615643945583456,3605336190,,fun,US West,2,10m,sercegilda1989,1702068442,
29615643698500346,3605336190,,fun,US West,3,5h7m,abroadfay1036,1708327000,
29615643653424290,3605336190,,fun,US West,2,6h30m,anthonyassistant1779,1708743343,
29615643639469012,3605336190,,fun,US West,2,6h57m,omodaxn17,1707320305,
29615643732671070,3605336190,,fun,US West,1,4h13m,freshfrances1018,1707547363,
29615643827164084,3605336190,,fun,China,21,2h15m,ksstaxdvvssm,1645305120,Yes
29615643640694683,3605336190,,fun,US West,1,6h55m,tlkoniiul,1707669881,
29615643649581711,3605336190,,fun,US West,2,6h37m,kilroo13,1707186326,
29615643791677850,3605336190,,fun,US West,1,2h55m,hlmbhkqp298,1706916562,
29615643697391149,3605336190,,fun,US West,4,5h9m,briznomyv50,1708207500,
29615643324910836,3605336190,,fun,US West,1,18h7m,kimberlyalso474,1708004603,
29615643861109456,3605336190,,fun,China,20,1h39m,exraqlcjaebfk,1689007039,Yes
29615643789437941,3605336190,,fun,US West,4,2h58m,gtepoavd,1707815147,
29615643914188562,3605336190,,fun,US West,11,43m,percivalmilburn471,1687517497,
29615643892668966,3605336190,,fun,US West,10,1h6m,savinaiyuniya91396,1702803732,
29615643572163923,3605336190,,fun,US West,1,9h21m,conquerorexalted53874,1707280825,
29615643941428869,3605336190,,fun,US West,2,15m,nialimoenu1983,1701561518,
29615643647861398,3605336190,,fun,US West,2,6h40m,qxcex400,1707352446,
29615643519574768,3605336190,,fun,US West,1,11h22m,agse4060,1707634969,
29615643345700844,3605336190,,fun,US West,1,17h43m,buasb036,1707506547,
29615643631462420,3605336190,,fun,US West,4,7h13m,flugabriel1631,1707331950,
29615643346182832,3605336190,,fun,US West,1,17h42m,junesandra3467,1707790745,
29615643901685107,3605336190,,fun,US West,2,56m,lusttanter_39,1702433005,
29615643431065866,3605336190,,fun,US West,2,14h48m,mwvbgx36,1707404931,
29615643396049569,3605336190,,fun,US West,1,16h10m,exvwv59,1707589452,
29615643582342323,3605336190,,fun,US West,1,8h58m,axvadmmyka,1708319575,
29615643665640548,3605336190,,fun,US West,3,6h7m,ggvedy26,1707774123,
29615643838712917,3605336190,,fun,China,21,2h2m,astaavba,1646521972,Yes
29615643923147573,3605336190,,fun,US West,3,34m,meganwayne726,1687794959,
29615643938530532,3426472381,,test_area,Singapore,21,18m,iwvorpjj,1786328803,Yes
29615643942641660,3426472381,,test_area,Singapore,21,13m,perkinsfaucett36424,1786190266,Yes
29615643916970625,3426472381,,test_area,Singapore,21,40m,fmqrucbz,1787355541,Yes
29615643928441046,3426472381,sld,test_area,Auto,21,28m,nkwwzpwbvub,1794843776,Yes
29615643918594736,3426472381,,test_area,Singapore,21,38m,borenbierman6,1785320880,Yes
29615643907591892,3426472381,,test_area,Singapore,21,50m,花静梦后霜为,1535856424,Yes
29615643918704110,3426472381,sld,test_area,Auto,21,38m,barbarajennings5430,1786010589,Yes
29615643948486141,3426472381,,10v10,Japan,1,7m,vhwnkwy5186,1823740438,
29615643955184605,3426472381,,test_area,Singapore,21,0m,dharanradloff3,1787033346,Yes
29615643907599538,3426472381,,test_area,Singapore,21,50m,好孤灯疏霓岁锦,1536087357,Yes
29615643908667544,3426472381,sld,test_area,Auto,21,49m,yxocoklkrmf,1794493301,Yes
29615643955191458,3426472381,,test_area,Singapore,21,0m,vkyygdef,1786828119,Yes
29615643907699237,3426472381,sld,test_area,Auto,21,50m,摇秋外水萤香,1535450309,Yes
29615643953912690,3426472381,sld,test_area,Auto,21,1m,霜影梦水兰,1535794807,Yes
29615643926694822,3426472381,,test_area,Singapore,21,30m,omvgcoan,1786125530,Yes
29615643934096062,3426472381,,test_area,Singapore,21,22m,jerryvandre9427,1786210373,Yes
29615643944112296,3426472381,,test_area,Singapore,21,12m,franciscomonhollen0123,1794450931,Yes
29615643944104607,3426472381,,test_area,Singapore,21,12m,微落霓月山璃,1535357267,Yes
29615643931530865,3426472381,,test_area,Singapore,21,25m,connygriffis42440,1786721940,Yes
29615643920508062,3426472381,,10v10,PW Telecom,1,36m,oxeqnhm202128,1822312083,
29615643942649677,3426472381,,test_area,Singapore,21,13m,tfoxnvfnfwy,1786910575,Yes
29615643942966826,3426472381,,test_area,Singapore,21,13m,itafvoczrlr,1794258058,Yes
29615643926702001,3426472381,,test_area,Singapore,21,30m,gsjccoxh,1786600601,Yes
29615643942974025,3426472381,,test_area,Singapore,21,13m,yoqfoajdrlf,1819260619,Yes
29615643943767385,3426472381,,test_area,Singapore,21,12m,linscottmarci4,1787216581,Yes
29615643911824058,3426472381,,test_area,Singapore,21,45m,lowenparviz90,1786431696,Yes
29615643907706648,3426472381,sld,test_area,Auto,21,50m,高歌静凌醉追,1535899030,Yes
29615643949149712,3426472381,sld,test_area,Auto,21,6m,urmtonbg,1766251349,Yes
29615643911933298,3426472381,sld,test_area,Auto,21,45m,devaultgiunta677,1787232827,Yes
29615643946465565,3426472381,sld,test_area,Auto,21,9m,perrymanazura164,1818142447,Yes
29615643928434580,3426472381,sld,test_area,Auto,21,28m,hiwyzxke,1786471244,Yes
29615643913779839,3426472381,,test_area,Singapore,21,43m,barbarajohnson6678,1794862163,Yes
29615643926804163,3426472381,sld,test_area,Auto,21,30m,ahqbqulvbqh,1794357159,Yes
29615643942757192,3426472381,sld,test_area,Auto,21,13m,opdiwpvx,1787095059,Yes
29615643949143363,3426472381,sld,test_area,Auto,21,6m,deedsrazaq347,1785862035,Yes
29615643935501666,3426472381,,test_area,Singapore,21,21m,auegbtlwlbbjjfa,1793944703,Yes
29615643928421429,3426472381,sld,test_area,Auto,21,28m,amelitabucur70,1786538754,Yes
29615643928657125,3426472381,,test_area,Singapore,21,28m,celestinamaqbool4982,1787226654,Yes
29615643916179495,3426472381,,test_area,Singapore,21,41m,byfordsweet4611,1786484155,Yes
29615643911925468,3426472381,sld,test_area,Auto,21,45m,tkvamfqu,1786444187,Yes
29615643910336472,3426472381,,test_area,Singapore,21,47m,ntsrgqnbcddw,1727462367,Yes
29615643942763048,3426472381,sld,test_area,Auto,21,13m,ihoaoaivgsx,1786916591,Yes
29615643911816394,3426472381,,test_area,Singapore,21,45m,jessiekelly7712,1794875998,Yes
29615643920050731,3426472381,,test_area,Singapore,21,37m,yepescoronado37,1786120911,Yes
29615643918586575,3426472381,,test_area,Singapore,21,38m,tgcuyfwtkkaoznou,1786044846,Yes
29615643953937589,3426472381,,test_area,Singapore,21,1m,walterbird1301,1786843719,Yes
29615643931645343,3426472381,sld,test_area,Auto,21,25m,njyzxzsmdhm,1786756203,Yes
29615643908674546,3426472381,sld,test_area,Auto,21,49m,sylviamcleod5609,1785956142,Yes
29615643913771881,3426472381,,test_area,Singapore,21,43m,donaldwallace1809,1785822722,Yes
29615643934088432,3426472381,,test_area,Singapore,21,22m,annfsokw,1787043720,Yes
29615643921175559,3426472381,,test_area,Singapore,21,36m,barbarajohnson6678,1786628385,Yes
29615643913884068,3426472381,sld,test_area,Auto,21,43m,rmmwklrq,1786485467,Yes
29615643953929428,3426472381,,test_area,Singapore,21,1m,rubyreeks2130,1787161108,Yes
29615643942749804,3426472381,sld,test_area,Auto,21,13m,mdqodmqxbob,1786774630,Yes
29615643928427530,3426472381,sld,test_area,Auto,21,28m,yjslpszk,1786708683,Yes
29615643916170847,3426472381,,test_area,Singapore,21,41m,qlpnhgcoash,1787527490,Yes
29615643911939812,3426472381,sld,test_area,Auto,21,45m,cmbipzor,1786469734,Yes
29615643931639148,3426472381,sld,test_area,Auto,21,25m,ronaldcurtis9136,1786912685,Yes
29615643913890584,3426472381,sld,test_area,Auto,21,43m,qnxdirjnqhp,1793923978,Yes
29615643918699338,3426472381,sld,test_area,Auto,21,38m,hafeezseibert2871,1786474258,Yes
29615643938538659,3426472381,,test_area,Singapore,21,18m,leulcpuiyyu,1786454822,Yes
29615643921185287,3426472381,,test_area,Singapore,21,36m,jrqdvmnlnat,1794818835,Yes
29615643951357521,3426472381,,10v10,PW Telecom,1,4m,tecsxo61440,1822748697,
29615643935509778,3426472381,,test_area,Singapore,21,21m,tutnpqxj,1786658969,Yes
29615643928782740,3426472381,sld,test_area,Auto,21,28m,vmqudybptqj,1786761298,Yes
29615643931538848,3426472381,,test_area,Singapore,21,25m,pchesfge,1786330439,Yes
29615643928778322,3426472381,sld,test_area,Auto,21,28m,qycbepsutzk,1794571848,Yes
29615643906739781,3426472381,sld,test_area,Auto,21,51m,落月年水羽,1535157261,Yes
29615643928768865,3426472381,sld,test_area,Auto,21,28m,kuktmgjvpmw,1793097089,Yes
29615643926479892,3426472381,sld,test_area,Auto,21,30m,drewrykeston52896,1786504240,Yes
29615643908661431,3426472381,sld,test_area,Auto,21,49m,ikwdgedr,1765829961,Yes
29615643928665538,3426472381,,test_area,Singapore,21,28m,cwmxmsxg,1786090877,Yes
29615643955142632,3426472381,,10v10,Japan,1,0m,nkxuzzmd7002,1822320518,
29615643945174986,3426472381,sld,test_area,Auto,21,11m,mbpkzgutmb,1766909447,Yes
29615643948881284,3426472381,,test_area,Singapore,21,7m,urexsuch,1787103687,Yes
29615643931684548,3601153186,,xiuxian_map_24,US West,19,25m,lp238120,811144584,
29615643954805890,3601153186,,xiuxian_map_24,US West,19,0m,ww237428,811107949,Yes
29615643775834918,3601153186,,secret_map,China,21,3h14m,foecillaehis1977,1523699877,Yes
29615643598590013,3601153186,,secret_map,China,4,8h23m,izoldamedvedeva1647,1530770014,Yes
29615643955089629,3601153186,,xiuxian_map_24,US West,19,0m,cz139697,830578606,Yes
29615643938388313,3601153186,,xiuxian_map_24,US West,19,18m,ul237377,811696532,Yes
29615643940286773,3601153186,,xiuxian_map_24,US West,19,16m,dw238147,811200220,Yes
29615643926125909,3601153186,,xiuxian_map_24,US West,1,31m,jb130986,830521499,
29615643952773607,3601153186,,xiuxian_map_24,US West,19,3m,mladasidorova1984,1711088535,Yes
29615643597749080,3601153186,,secret_map,China,1,8h24m,congrosnaram1983,1523124131,Yes
29615643951247155,3601153186,,xiuxian_map_24,US West,19,4m,rv246468,813249050,Yes
29615643947727254,3601153186,,xiuxian_map_24,US West,19,8m,me139550,831502778,
29615643930111251,3601153186,,xiuxian_map_24,US West,19,26m,fy798938,831459356,Yes
29615643925547513,3601153186,,xiuxian_map_24,US West,1,31m,ob139701,829748915,Yes
29615643936698224,3601153186,,xiuxian_map_24,US West,19,20m,bs246500,813346568,Yes
29615643929533896,3601153186,,xiuxian_map_24,US West,19,27m,sr241110,810430729,Yes
29615643934516862,3601153186,,xiuxian_map_24,US West,19,22m,hp228084,810381696,
29615643933129077,3601153186,,xiuxian_map_24,US West,19,23m,er236323,812448085,Yes
29615643932652030,3601153186,,xiuxian_map_24,US West,19,24m,qh237362,811133754,Yes
29615643954902375,3601153186,,xiuxian_map_24,US West,19,0m,sr139696,831550270,Yes
29615643950510372,3601153186,,xiuxian_map_24,US West,19,5m,wy238259,811154185,Yes
29615643950372686,3601153186,,xiuxian_map_24,US West,19,5m,fz139665,829853758,Yes
29615643942032773,3601153186,,xiuxian_map_24,US West,19,14m,nc244227,810363637,Yes
29615643939810888,3601153186,,xiuxian_map_24,US West,19,16m,ek227801,814427856,Yes
29615643940191205,3601153186,,xiuxian_map_24,US West,19,16m,ae236344,811118160,Yes
29615643937529746,3601153186,,xiuxian_map_24,US West,19,19m,ys236336,812919980,Yes
29615643928961008,3601153186,,xiuxian_map_24,US West,19,28m,nz473198,1929436144,Yes
29615643935662325,3601153186,,xiuxian_map_24,US West,19,21m,iy809776,831425765,Yes
29615643931117913,3601153186,,xiuxian_map_24,US West,19,25m,zz139738,829777299,Yes
29615643927425676,3601153186,,xiuxian_map_24,US West,19,29m,da241048,810365302,Yes
29615643940759803,3601153186,,xiuxian_map_24,US West,19,15m,vu237482,814384247,Yes
29615643937050283,3601153186,,xiuxian_map_24,US West,19,19m,kd139476,829788504,Yes
29615643952586360,3601153186,,xiuxian_map_24,US West,19,3m,markellasorokina87,1711889701,Yes
29615643741733248,3601153186,,secret_map,China,21,4h0m,lyubimkalinin19988923,1530383368,Yes
29615643950325394,3601153186,,xiuxian_map_24,US West,19,5m,nz231046,810978503,Yes
29615643949623832,3601153186,,xiuxian_map_24,US West,19,6m,ip139563,829765079,
29615643946785165,3601153186,,xiuxian_map_24,US West,19,9m,cj138532,829891595,
29615643952716634,3601153186,,xiuxian_map_24,US West,19,3m,ji236291,813006991,Yes
29615643784605940,3601153186,,secret_map,China,21,3h4m,gfqjkgg33,1727207045,Yes
29615643945648307,3601153186,,xiuxian_map_24,US West,19,10m,wu139535,829792954,Yes
29615643941429029,3601153186,,xiuxian_map_24,US West,19,15m,ui139507,829823215,Yes
29615643779835498,3601153186,,secret_map,China,21,3h9m,markovavelina96,1530839997,Yes
29615643939999155,3601153186,,xiuxian_map_24,US West,19,16m,xw231037,812757316,
29615643941137306,3601153186,,xiuxian_map_24,US West,19,15m,dv238151,814697635,Yes
29615643949934683,3601153186,,xiuxian_map_24,US West,19,6m,mq231362,811471967,Yes
29615643948104429,3601153186,,xiuxian_map_24,US West,19,8m,vg139552,831518655,Yes
29615643949953936,3601153186,,xiuxian_map_24,US West,19,6m,gorgiy.shcherbakov,1712166804,Yes
29615643952812161,3601153186,,xiuxian_map_24,US West,19,3m,bt138554,831501092,
29615643938290678,3601153186,,xiuxian_map_24,US West,19,18m,qj231035,812294473,Yes
29615643944910145,3601153186,,xiuxian_map_24,US West,19,11m,rt244231,811079013,Yes
29615643946775364,3601153186,,xiuxian_map_24,US West,19,9m,da137242,829815319,Yes
29615643950516272,3601153186,,xiuxian_map_24,US West,19,5m,fainis501peterburgskaya1987,1711246633,
29615643931497408,3601153186,,xiuxian_map_24,US West,19,25m,vj237359,811150883,
29615643935284369,3601153186,,xiuxian_map_24,US West,19,21m,ba241067,811568035,Yes
29615643946544931,3601153186,,xiuxian_map_24,US West,19,9m,zm569267,832191851,Yes
29615643598135363,3601153186,,secret_map,China,3,8h24m,elmira.borisova.92,1531242273,Yes
29615643951831359,3601153186,,xiuxian_map_24,US West,19,4m,difrebicom1984,1711031530,Yes
29615643952022514,3601153186,,xiuxian_map_24,US West,19,3m,haritonovravel1982,1710613054,Yes
29615643927853953,3601153186,,xiuxian_map_24,US West,19,29m,tj138558,829793307,Yes
29615643940055038,3601153186,,xiuxian_map_24,US West,19,16m,bw244178,812161293,Yes
29615643951122090,3601153186,,xiuxian_map_24,US West,19,4m,fb130981,831494221,Yes
29615643944776734,3601153186,,xiuxian_map_24,US West,19,11m,kc236266,811191281,
29615643939858649,3601153186,,xiuxian_map_24,US West,19,16m,tt460818,831310580,Yes
29615643940946853,3601153186,,xiuxian_map_24,US West,19,15m,sv238150,811068826,
29615643927183366,3601153186,,xiuxian_map_24,US West,19,30m,th237437,812829154,Yes
29615643618973647,3601153186,,secret_map,China,2,7h39m,lytkinromul1995,1530382923,Yes
29615643945401128,3601153186,,xiuxian_map_24,US West,19,10m,mt237495,812219552,Yes
29615643936188572,3601153186,,xiuxian_map_24,US West,19,20m,cu231033,810897327,
29615643928824863,3601153186,,xiuxian_map_24,US West,19,28m,ci135558,829807055,Yes
29615643953963165,3601153186,,xiuxian_map_24,US West,19,1m,hn139591,829755529,Yes
29615643953197832,3601153186,,xiuxian_map_24,US West,19,2m,ga139685,831562890,Yes
29615643951501883,3601153186,,xiuxian_map_24,US West,19,4m,rt137232,830566054,
29615643931020818,3601153186,,xiuxian_map_24,US West,19,26m,wp238208,811132256,Yes
29615643954342496,3601153186,,xiuxian_map_24,US West,19,1m,ca139594,831478983,
29615643937819521,3601153186,,xiuxian_map_24,US West,19,18m,xb139481,831547278,Yes
29615643924332590,2748923393,,rank,Singapore,22,32m,fivbbgiq95,1723360793,Yes
29615643945470199,2748923393,,rank,Singapore,22,10m,mgkfmpkwnvx,1764021997,Yes
29615643947686302,2748923393,,rank,Singapore,22,8m,amilegmann9188,804751834,Yes
29615643942629864,2748923393,,test2,China,2,13m,iamclure2885,806572388,
29615643918923622,2748923393,,rank,Singapore,22,38m,tqltqgwrwugw,1763183336,Yes
29615643927918485,2748923393,,test2,China,2,29m,riedalson9490,805936252,
29615643940612790,2748923393,cus game,test,Singapore,1,15m,xk758567,1853544400,
29615643926538194,2748923393,,rank,Singapore,22,30m,cfnlkiba27,1722611828,Yes
29615643916178942,2748923393,,rank,Singapore,21,41m,talialucia317,1658015825,Yes
29615643907833858,2748923393,,rank,Singapore,22,50m,jpadnynctfmd,1763556951,Yes
29615643946634763,2748923393,,rank,Singapore,22,9m,rmandofannerstill1087,805727848,Yes
29615643955391216,2748923393,,test2,Singapore,3,0m,崔龙海,141518195,
29615643955537754,2748923393,,rank,PW Telecom,4,0m,Temperance,138172171,
29615643896515232,2748923393,,rank,Singapore,22,1h1m,lameluminous1626,1624936837,Yes
29615643929944666,2748923393,,test2,China,2,27m,esmondills7553,805824495,
29615643941494035,2748923393,,rank,Singapore,22,15m,ertaunk5660,804007272,Yes
29615643950140633,2748923393,,rank,Singapore,22,5m,sutbmbaaqnwv,1762875511,Yes
29615643920025896,2748923393,,test2,Singapore,2,37m,urmanicolas4422,803997438,
29615643951176352,2748923393,,rank,Singapore,22,4m,dfpfyqipubxa,1764330412,Yes
29615643955122472,2748923393,,rank,Singapore,19,0m,zzzz,355912162,Yes
29615643937429573,2748923393,,test2,Singapore,2,19m,argotchinner7318,806142172,
29615643948341287,2748923393,,rank,Singapore,22,7m,arbyuckridge2830,805705249,Yes
29615643932583264,2748923393,,rank,Singapore,22,24m,nkskiot,1659786268,Yes
29615643928178769,2748923393,,test2,Singapore,2,28m,arquiseansen5744,804814649,
29615643935816470,2748923393,,rank,Singapore,22,20m,driscollimmortal6985,1722356609,Yes
29615643915814325,2748923393,,test2,China,2,41m,mmanuelrant5791,804441331,
29615643937950375,2748923393,,rank,Singapore,22,18m,ebaenesik8816,805466185,Yes
29615643927777850,2748923393,cus game,test,China,1,29m,nd377878,1853551973,
29615643935161787,2748923393,,rank,Singapore,22,21m,aileyrdman0091,805762081,Yes
29615643933567168,2748923393,,rank,Singapore,22,23m,iannaassin4726,805809875,Yes
29615643952320005,2748923393,,rank,Singapore,22,3m,oyornrnraraz,1763155960,Yes
29615643953404200,2748923393,cus game,test,Singapore,1,2m,nastya-timofeeva-1970,1578635651,
29615643934634999,2748923393,,rank,Singapore,22,22m,erniebbott4975,805458990,Yes
29615643943000805,2748923393,,rank,Singapore,22,13m,ucdgjyi,1763002063,Yes
29615643941703765,2748923393,,rank,Singapore,22,14m,ffmtjmdpfzm,1730088985,Yes
29615643932544501,2748923393,,rank,Singapore,22,24m,uyosjwj,1659319962,Yes
29615643899654858,2748923393,,test2,Singapore,2,58m,ilesutkowski3464,804055353,
29615643919679369,2748923393,,rank,Singapore,22,37m,saiastiedemann6050,804450427,Yes
29615643900197427,2748923393,,rank,Singapore,22,58m,andalllanda7494,804606041,Yes
29615643917320729,2748923393,,rank,Singapore,22,40m,eeceicki9023,804822125,Yes
29615643901350052,2748923393,,rank,Singapore,4,56m,4f0682dd,1224820092,Yes
29615643921633407,2748923393,,test2,Singapore,2,35m,rmandarris5539,804898473,
29615643929300000,2748923393,,rank,Singapore,22,27m,qgntwqjf884,1729245788,Yes
29615643930996293,2748923393,,rank,Singapore,22,26m,elsonandervort5342,803761009,Yes
29615643912495319,2748923393,,rank,Singapore,22,45m,qqqtbthbaaxp,1763056191,Yes
29615643903425295,2748923393,,rank,Singapore,22,54m,tqjmikkfv,1730155236,Yes
29615643932934232,2748923393,,rank,Singapore,22,24m,d39eb067,1225064125,Yes
29615643954060383,2748923393,,rank,Singapore,21,1m,hiotgnp,1762781271,Yes
29615643903947975,2748923393,,rank,Singapore,22,54m,qvprvcp,1730415985,Yes
29615643918641404,2748923393,,rank,Singapore,22,38m,joyernest35858,1721617785,Yes
29615643943462913,2748923393,,rank,Singapore,22,12m,0k2m9st0,1770548718,Yes
29615643896470072,2748923393,,rank,Singapore,22,1h2m,lennieolkman0077,806053874,Yes
29615643944089155,2748923393,,test2,Singapore,2,12m,rnaarton2447,804218833,
29615643926721728,2748923393,,rank,Singapore,22,30m,arianotracke5446,804796081,Yes
29615643942229838,2748923393,,rank,Singapore,22,14m,xecbwicm69,1730692781,Yes
29615643916769730,2748923393,,rank,Singapore,22,40m,xwdkwfl,1762712398,Yes
29615643916686111,2748923393,,rank,Singapore,22,40m,sinhycefir1975,1579107312,Yes
29615643926858296,2748923393,,test2,Singapore,2,30m,incenttokes8866,807944326,
29615643937088441,2748923393,,rank,Singapore,22,19m,2sunsu7z,1756192624,Yes
29615643932594384,2748923393,,test2,China,2,24m,ertaast6866,807289700,
29615643934060369,2748923393,,test2,Singapore,2,22m,arettowlowski2429,804225434,
29615643952449367,2748923393,,rank,Singapore,22,3m,caf6c11d,1225851554,Yes
29615643897513190,2748923393,,rank,Singapore,22,1h0m,ayceeobel3674,805520046,Yes
29615643936768352,2748923393,,rank,Singapore,22,19m,ddtoyya,1725098527,Yes
29615643913884960,2748923393,,rank,Singapore,22,43m,aigeakin0459,804691338,Yes
29615643948697104,2748923393,cus game,test,Singapore,1,7m,fm284995,1854004202,
29615643922521769,2748923393,,rank,Singapore,22,34m,jhxnrbivjxj,1762943233,Yes
29615643932002846,2748923393,,rank,Singapore,22,24m,smallkingly21968,1659931189,Yes
29615643937390986,2748923393,,mid,Singapore,1,19m,Kevswagswag,75780744,Yes
29615643902371206,2748923393,,rank,Singapore,22,55m,eu620635,1853778387,Yes
29615643925654503,2748923393,,rank,Singapore,22,31m,ailecker4131,806855885,Yes
29615643935617747,2748923393,,test2,Singapore,2,21m,rvalalsh4241,806293239,
29615643939789766,2748923393,,rank,Singapore,22,16m,4y84cvbq,1756311394,Yes
29615643918883092,2748923393,,rank,Singapore,22,38m,a-kidovskaya,1578683790,Yes
29615643947009215,2748923393,,rank,Singapore,22,9m,aroleikolaus6722,805874687,Yes
29615643515412526,2824604235,,infinite_helix,Singapore,22,11h32m,efzte616,1904277341,Yes
29615643515670216,2824604235,,infinite_helix,Singapore,22,11h31m,tayceayosa,1822309029,Yes
29615643515885576,2824604235,,infinite_helix,Singapore,22,11h31m,widgerbunnik,1823321613,Yes
29615643516109234,2824604235,,infinite_helix,Singapore,22,11h30m,tuaimaplets,1820906432,Yes
29615643516358712,2824604235,,infinite_helix,Singapore,22,11h30m,cengelkwuku3396,1817726674,Yes
29615643516579523,2824604235,,infinite_helix,Singapore,22,11h29m,buvowijlen14,1822482166,Yes
29615643900930903,3013631558,,main,Singapore,22,57m,9hlrb7sd,1749014314,Yes
29615643912458796,3013631558,,test2,Singapore,2,45m,lorineriesen4227,806112235,
29615643924529854,3013631558,,test2,China,2,32m,oeyaggio4372,806355558,
29615643918112467,3013631558,,main,Singapore,22,39m,4c6270bk,1756224321,Yes
29615643915239051,3013631558,,main,Singapore,22,42m,ivysherlock0836,1696083373,Yes
29615643909234191,3013631558,,main,Singapore,22,48m,noflftqqjccc,1689978271,Yes
29615643914505807,3013631558,,main,Singapore,22,43m,flqomok,1763143737,Yes
29615643911462581,3013631558,,main,Singapore,22,46m,kvkwkjdsdochvab,1689390755,Yes
29615643914689344,3013631558,,main,Singapore,22,42m,gdrwiwycqe,1695734003,Yes
29615643897722215,3013631558,,main,Singapore,22,1h0m,2ic9ajjp,1769848675,Yes
29615643899853544,3013631558,,main,Singapore,22,58m,2m62302y,1748734533,Yes
29615643903072634,3013631558,,test2,China,2,55m,ohnilliamson6800,806115828,
29615643917017067,3013631558,,main,Singapore,22,40m,3gineqn3,1748635443,Yes
29615643931094095,3013631558,cus game,test,Singapore,1,25m,gera_kondratev_1994,1579443307,
29615643929695823,3013631558,cus game,test,China,1,27m,uy909751,1853457900,
29615643928164134,3013631558,,main,Singapore,22,29m,tvymgfwkk,1690433333,Yes
