Lobby ID,Game ID,Room Name,Map,Region,Members,Time,Leader Name,Leader ID,Has Password
29610055257228314,3013631558,"",main,Singapore,21,2m,"0csjgfmr",1756813366,Yes
29610055240517439,3013631558,"",main,Singapore,22,36m,"hzeicysmwoimq",1763151432,Yes
29610055257172435,3013631558,"cus game",test,Singapore,1,2m,"fedotnoskov19911454",1579244779,No
29610055252988020,3013631558,"",test2,Reg:18,2,10m,"orrineuuque0839",804320941,No
29610055235284720,3013631558,"",main,Singapore,22,48m,"tmiukygzzajtg",1689319834,Yes
29610055236586711,3013631558,"",main,Singapore,22,45m,"barbaraoriel41819",1695666338,Yes
29610055250376668,3013631558,"cus game",test,Singapore,1,16m,"ao805768",1853824417,No
29610055233349840,3013631558,"",main,Singapore,22,52m,"xdbsftkvli",1689684007,Yes
29610055241929853,3013631558,"",main,Singapore,22,33m,"5bzrq2gx",1749279638,Yes
29610055250275129,3013631558,"",main,Singapore,22,16m,"4uerf0i1",1748718690,Yes
29610055249155402,3013631558,"",main,Singapore,22,18m,"ltcvldsoxkg",1763794469,Yes
29610055240078550,3013631558,"",main,Singapore,22,37m,"2ic9ajjp",1769848675,Yes
29610055244569035,3013631558,"cus game",test,Singapore,1,28m,"av070097",1852864165,No
29610055234138204,3013631558,"",main,Singapore,22,50m,"yoemcjak",1688266171,Yes
29610055238952624,3013631558,"",main,Singapore,22,40m,"gnessra",1762155751,Yes
29610055248613252,3013631558,"",main,Singapore,22,19m,"hmfcysa",1763296784,Yes
29610055250242683,3013631558,"",main,Singapore,22,16m,"xnjjwwe",1763082158,Yes
29610055239821535,3013631558,"",main,Singapore,22,38m,"3d5fm9p0",1749003879,Yes
29610055241352614,3013631558,"",test2,Reg:18,2,35m,"ernitaclynn7061",804039746,No
29610055241137695,3013631558,"",main,Singapore,22,35m,"2m62302y",1748734533,Yes
29610055233612606,3013631558,"",main,Singapore,22,51m,"noflftqqjccc",1689978271,Yes
29610055258045658,3013631558,"",test2,Reg:18,3,28s,"明贵暗香音",129859428,No
29610055234748675,3013631558,"",main,Singapore,22,49m,"smztoaucesasz",1688027958,Yes
29610055241665916,3013631558,"",main,Singapore,22,34m,"9hlrb7sd",1749014314,Yes
29610055250616061,3013631558,"cus game",test,Reg:18,1,15m,"uy909751",1853457900,No
29610055232836202,3013631558,"",main,Singapore,22,53m,"nklwsemagh",1688893014,Yes
29610055248886462,3013631558,"",main,Singapore,22,19m,"xbhrusiwhxt",1762826651,Yes
29610055252718962,3013631558,"",test2,Singapore,2,11m,"attandervort7629",805956202,No
29610055240338278,3013631558,"",main,Singapore,22,37m,"6emmrb4f",1749398695,Yes
29610055234483713,3013631558,"",main,Singapore,22,49m,"kvkwkjdsdochvab",1689390755,Yes
29610055257235713,3013631558,"",main,Singapore,21,2m,"0ki2apj3",1769382209,Yes
29610055242192261,3013631558,"",main,Singapore,22,33m,"9ka24546",1749115032,Yes
29610055248443820,3013631558,"cus game",test,Singapore,1,20m,"cr128206",1853297741,No
29610055255033917,3013631558,"",main,Singapore,22,6m,"xrvwlezqfn",1690683690,Yes
29610055249709921,3013631558,"",main,Singapore,22,17m,"jqffjxh",1763263107,Yes
29610055239995871,3013631558,"",main,Singapore,22,37m,"fpxvvss",1763006001,Yes
29610055240782848,3013631558,"",main,Singapore,22,36m,"ykcxipesjxli",1763157963,Yes
29610055236071031,3013631558,"",main,Singapore,22,46m,"mmhjulp",1695121583,Yes
29610055257135433,3013631558,"cus game",test,Reg:18,1,2m,"rx128300",1853309183,No
29610055242459138,3013631558,"",test2,Singapore,2,32m,"lleneclure7960",805150116,No
29610055232583536,3013631558,"",main,Singapore,22,53m,"ltsfsrnrt",1688867293,Yes
29610055228860589,3013631558,"",main,Singapore,1,1h1m,"mukilzngwmla",1688903385,Yes
29610055238692373,3013631558,"",main,Singapore,22,40m,"llhucjwiwzcx",1763872189,Yes
29610055249199410,3013631558,"cus game",test,Singapore,1,18m,"stepatroitskiy1975",1579335397,No
29610055256414094,3013631558,"",main,Singapore,22,3m,"tvymgfwkk",1690433333,Yes
29610054890630528,3528621098,"",team_4p,Reg:17,21,8h54m,"handsomemercy3160",1643317298,Yes
29610055198260340,3528621098,"",team_4p,Reg:17,3,2h7m,"prosperousleslie25858",1687189955,Yes
29610054875227753,3528621098,"",team_4p,Reg:17,21,9h11m,"gkqvydv17",1726759210,Yes
29610055175087979,3528621098,"",team_4p,Reg:17,21,2h54m,"perggelishacen1998",1580604195,Yes
29610055134177568,3528621098,"",team_4p,Reg:17,21,4h5m,"cvpdprpwjsjj",1754193931,Yes
29610054817416964,3528621098,"",team_4p,Reg:17,7,10h10m,"gppntozdy",1645174817,Yes
29610055129229264,3528621098,"",team_4p,Reg:17,21,4h13m,"rrbarkv",1754982314,Yes
29610055225649860,3528621098,"",team_4p,Reg:17,3,1h8m,"cxzqlmvcwl",1687107812,Yes
29610055142861986,3528621098,"",team_4p,Reg:17,21,3h51m,"zhora.valanin",1523991302,Yes
29610055143286806,3528621098,"",team_4p,Reg:17,21,3h51m,"albats.ksyu",1523639626,Yes
29610055142567284,3528621098,"",team_4p,Reg:17,11,3h52m,"mgcgentwbwph",1754422898,Yes
29610055239861322,3528621098,"",team_4p,Reg:17,3,38m,"hppnjwj",1687680733,Yes
29610055139089738,3528621098,"",team_4p,Reg:17,11,3h58m,"szjlwcsrrror",1754096766,Yes
29610055197826795,3528621098,"",team_4p,Reg:17,3,2h8m,"dtgfosnn",1688180562,Yes
29610055135069614,3528621098,"",team_4p,Reg:17,21,4h4m,"xhrlunkjjkvi",1754686587,Yes
29610055106958026,3528621098,"",team_4p,Reg:17,21,4h46m,"belyaevaoksana86",1542579965,Yes
29610055197081131,3528621098,"",team_4p,Reg:17,3,2h10m,"respectedblooming1469",1688393958,Yes
29610055120203756,3528621098,"",team_4p,Reg:17,8,4h27m,"lmhbfycekrde",1754494982,Yes
29610055132833897,3528621098,"",team_4p,Reg:17,21,4h8m,"angelicaridley20",1754163704,Yes
29610055138663860,3528621098,"",team_4p,Reg:17,10,3h58m,"nhgjurrx69",1754593776,Yes
29610055136469615,3528621098,"",team_4p,Reg:17,13,4h2m,"qrmtsje",1754223769,Yes
29610055247771814,3528621098,"",team_4p,Reg:17,3,21m,"kalashnikova-priama",1551568680,Yes
29610054807787927,3528621098,"",team_4p,Reg:17,20,10h19m,"padovjqaljku",1688168295,Yes
29610055175088600,3528621098,"",team_4p,Reg:17,21,2h54m,"giftedtodd51",1688453012,Yes
29610054793439377,3528621098,"",team_4p,Reg:17,21,10h34m,"mdxiuhp",1754624393,Yes
29610055215210844,3528621098,"",team_4p,Reg:17,21,1h31m,"wrgflkz",1754905126,Yes
29610054801276124,3528621098,"",team_4p,Reg:17,20,10h26m,"rzfcwrk",1754528154,Yes
29610055105500938,3528621098,"",team_4p,Reg:17,18,4h48m,"cc411869",1854494182,Yes
29610055226123440,3528621098,"",team_4p,Reg:17,3,1h7m,"neritagodfrey88",1688111593,Yes
29610055193311901,3528621098,"",team_4p,Reg:17,18,2h18m,"fxwjpdq",1754451873,Yes
29610055239631203,3528621098,"",team_4p,Reg:17,21,38m,"ll447660",1822866563,Yes
29610055249180420,3528621098,"",team_4p,Reg:17,21,18m,"ex105971",1821871032,Yes
29610055184105421,3528621098,"",team_4p,Reg:17,21,2h36m,"xwagaexbxq",1642810206,Yes
29610055220164485,3528621098,"",team_4p,Reg:17,21,1h20m,"cqpgjkhfsth",1755421976,Yes
29610055232877380,3528621098,"",team_4p,Reg:17,3,53m,"adelaidestefan53",1688279060,Yes
29610055182353611,3528621098,"",team_4p,Reg:17,21,2h40m,"melvinkenway29470",1643211180,Yes
29610054822304931,3528621098,"",team_4p,Reg:17,8,10h5m,"marissaulrica25183",1648368315,Yes
29610055207517687,3528621098,"",team_4p,Reg:17,3,1h47m,"grtxlwtx",1688076917,Yes
29610055250431718,3528621098,"",team_4p,Reg:17,3,16m,"vitaeliza76096",1687913783,Yes
29610055232608003,3528621098,"",team_4p,Reg:17,3,53m,"deniska.petrovdenis.petrov",1702062889,Yes
29610054854452224,3528621098,"",team_4p,Reg:17,21,9h32m,"cd158465",1593667266,Yes
29610055242964657,3528621098,"",team_4p,Reg:17,21,31m,"gh736964",1822077187,Yes
29610055130584750,3528621098,"",team_4p,Reg:17,21,4h11m,"uyfdqev",1754944144,Yes
29610055120721457,3528621098,"",team_4p,Reg:17,14,4h26m,"zranyec",1754811065,Yes
29610054842141793,3528621098,"",team_4p,Reg:17,21,9h44m,"et234105",1592754139,Yes
29610055196308656,3528621098,"",team_4p,Reg:17,21,2h11m,"fotiniyarybakova83",1702418635,Yes
29610055248135087,3528621098,"",team_4p,Reg:17,21,20m,"mj989393",1822881370,Yes
29610055235217693,3528621098,"",team_4p,Reg:17,3,48m,"jszjmbxts",1687363969,Yes
29610055229647085,3528621098,"",team_4p,Reg:17,1,1h0m,"ksanfiitihonov1986",1702536129,Yes
29610055242453619,3528621098,"",team_4p,Reg:17,3,32m,"ujnbfdmv",1688081938,Yes
29610055248474760,3528621098,"",team_4p,Reg:17,21,20m,"ew231674",1822277770,Yes
29610054829273587,3528621098,"",team_4p,Reg:17,4,9h58m,"thaliagerald99326",1645259671,Yes
29610055248379897,3528621098,"",team_4p,Reg:17,21,20m,"elvira.gulyayeva.99",1519049560,Yes
29610055164615165,3528621098,"",team_4p,Reg:17,21,3h14m,"vernonrossi4636",1754596714,Yes
29610055234515579,3528621098,"",team_4p,Reg:17,21,49m,"vpbvlltiexpb",1754671756,Yes
29610055246566529,3528621098,"",team_4p,Reg:17,3,24m,"brnkqcbzrj",1688258992,Yes
29610055227819329,3528621098,"",team_4p,Reg:17,3,1h4m,"tdwlcgr",1687415387,Yes
29610054813928146,3528621098,"",team_4p,Reg:17,10,10h13m,"akfrpxi",1726300887,Yes
29610055221930700,3528621098,"",team_4p,Reg:17,3,1h16m,"tjgnxch",1688295572,Yes
29610055185528202,3528621098,"",team_4p,Reg:17,21,2h34m,"jaelwltq",1707561642,Yes
29610055255736854,3528621098,"",team_4p,Stockholm,1,5m,"xxcalrhcifcnqctk",1614822085,No
29610055137345932,3528621098,"",team_4p,Reg:17,11,4h0m,"nmaxfdiyuxvp",1754447510,Yes
29610054808538075,3528621098,"",team_4p,Reg:17,21,10h19m,"hermanlincoln889",1687950030,Yes
29610055242386408,3528621098,"",team_4p,Reg:17,3,32m,"jurcuha",1688303546,Yes
29610055179452459,3528621098,"",team_4p,Reg:17,21,2h46m,"ma831209",1822844239,Yes
29610055141522278,3528621098,"",team_4p,Reg:17,21,3h54m,"nadezhda.ilina.96",1523605894,Yes
29610055101388665,3528621098,"",team_4p,Reg:17,16,4h54m,"ka436338",1853532681,Yes
29610055228520471,3528621098,"",team_4p,Reg:17,3,1h2m,"connifabna1979",1702293675,Yes
29610055192403385,3528621098,"",team_4p,Reg:17,3,2h19m,"oswaldleigh76",1687087778,Yes
29610054825793585,3528621098,"",team_4p,Reg:17,9,10h1m,"franceshamlin7650",1646860589,Yes
29610055216267436,3528621098,"",team_4p,Reg:17,3,1h28m,"sherlockeric29",1687826095,Yes
29610055194408141,3528621098,"",team_4p,Reg:17,3,2h15m,"doriannaomi33",1687868187,Yes
29610055126836221,3528621098,"",team_4p,Reg:17,10,4h17m,"richardstrother0458",1754830258,Yes
29610055126375429,3528621098,"",team_4p,Reg:17,13,4h18m,"pepuiso",1754747332,Yes
29610055229770344,3528621098,"",team_4p,Reg:17,21,59m,"nicolettefawn01",1645268809,Yes
29610055250090508,2748923393,"",test2,Reg:18,2,16m,"aylirice3773",806003669,No
29610055244110928,2748923393,"cus game",test,Singapore,1,29m,"gleb.timofeev.1967",1579594652,No
29610055249504318,2748923393,"",rank,Singapore,22,18m,"2wwxxoei",1769998548,Yes
29610055258039784,2748923393,"",rank,Singapore,23,29s,"星矢",1251617446,Yes
29610055249397427,2748923393,"",rank,Singapore,22,18m,"有梦想的老实人",896273382,Yes
29610055240174901,2748923393,"",rank,Singapore,22,37m,"hattiemartina20268",1657284189,Yes
29610055251903686,2748923393,"",rank,Singapore,22,13m,"arrychamberger7440",805278551,Yes
29610055255612983,2748923393,"",rank,Singapore,22,5m,"lmyskyfvkxdn",1763092355,Yes
29610055248131394,2748923393,"",rank,Singapore,22,20m,"frlfavptg",1728640161,Yes
29610055234655252,2748923393,"",rank,Singapore,22,49m,"olaapijmg4",1723485558,Yes
29610055252444439,2748923393,"",rank,Singapore,22,12m,"ollisunolfsson7734",805406405,Yes
29610055245988342,2748923393,"",rank,Singapore,22,25m,"wcnxjrq",1763959002,Yes
29610055234944299,2748923393,"",rank,Singapore,22,48m,"tknbpkfazymi",1763105388,Yes
29610055241504315,2748923393,"",test2,Singapore,2,34m,"urmanicolas4422",803997438,No
29610055246294291,2748923393,"",rank,Singapore,22,24m,"aqtxjif",1763709015,Yes
29610055245609449,2748923393,"",rank,Singapore,22,26m,"jasondawkins9633",1763437244,Yes
29610055247579812,2748923393,"",rank,Singapore,22,22m,"2gakhk5i",1755762269,Yes
29610055246424895,2748923393,"",test2,Reg:18,2,24m,"arcellusayes5074",807229273,No
29610055241337157,2748923393,"",rank,Singapore,22,35m,"loveablejeremiah99",1723715514,Yes
29610055243470285,2748923393,"",rank,Singapore,22,30m,"roil5729",1660203099,Yes
29610055250504922,2748923393,"",rank,Singapore,22,16m,"eopiockvvid",1763461090,Yes
29610055253406020,2748923393,"",rank,Singapore,22,10m,"jgjiobqmmt",1722336714,Yes
29610055235108915,2748923393,"",rank,Singapore,22,48m,"4ikszyot",1770117818,Yes
29610055249306229,2748923393,"",rank,Singapore,22,18m,"ailecker4131",806855885,Yes
29610055250658497,2748923393,"",rank,Singapore,22,15m,"liviaogan6276",804989917,Yes
29610055234687815,2748923393,"",rank,Singapore,22,49m,"mujyptvhwc",1624496092,Yes
29610055248633666,2748923393,"",rank,Singapore,22,19m,"ridieaugherty6488",803649692,Yes
29610055247062499,2748923393,"",rank,Singapore,22,23m,"eu620635",1853778387,Yes
29610055240881986,2748923393,"",rank,Singapore,22,36m,"kvzftetda",1659155514,Yes
29610055249456642,2748923393,"",rank,Singapore,22,18m,"esleyergnaum8463",807106149,Yes
29610055240686580,2748923393,"",rank,Singapore,22,36m,"btorrfd31",1723116185,Yes
29610055237902060,2748923393,"",rank,Singapore,22,42m,"hristoparvin3561",805627575,Yes
29610055253439255,2748923393,"",test2,Reg:18,2,9m,"ritneychmitt7530",805748921,No
29610055246903099,2748923393,"",rank,Singapore,22,23m,"8f7wbwwq",1756934839,Yes
29610055249579215,2748923393,"",rank,Singapore,22,18m,"ickolasonahan1224",806193081,Yes
29610055240957778,2748923393,"",rank,Singapore,22,35m,"wzouinvuo3",1722722661,Yes
29610055233347671,2748923393,"",rank,Singapore,22,52m,"hasityassin9669",806582082,Yes
29610055251226622,2748923393,"",rank,Singapore,22,14m,"taeceweg",1730473643,Yes
29610055238071855,2748923393,"",rank,Singapore,22,42m,"zcqxqacohol",1762608638,Yes
29610055258101508,2748923393,"cus game",test,Reg:18,1,21s,"tq851933",1853497265,No
29610055239255439,2748923393,"",rank,Singapore,22,39m,"b72e70c2",1224717391,Yes
29610055244931600,2748923393,"",rank,Singapore,22,27m,"valerieburgess6044",1763811546,Yes
29610055250156672,2748923393,"",rank,Singapore,22,16m,"mtimmoqmd",1730678562,Yes
29610055241021440,2748923393,"",test2,Reg:18,2,35m,"aulineurgan3910",805129058,No
29610055250986975,2748923393,"",test2,Singapore,2,15m,"hayleeiza5486",804385866,No
29610055232870646,2748923393,"",test2,Reg:18,2,53m,"achaelaucek8713",804150052,No
29610055249412416,2748923393,"cus game",test,Singapore,1,18m,"cd900681",1853346536,No
29610055242613533,2748923393,"",rank,Singapore,22,32m,"araradtke4292",803874271,Yes
29610055239086675,2748923393,"",rank,Singapore,22,39m,"ejyquzrocm",1723582169,Yes
29610055236258287,2748923393,"",rank,Singapore,22,46m,"mmylcdh",1625230953,Yes
29610055251101855,2748923393,"",test2,Singapore,2,14m,"rlandoane6945",807083265,No
29610055235476552,2748923393,"",rank,Singapore,22,47m,"leeezra53596",1625051086,Yes
29610055255550842,2748923393,"",rank,Singapore,22,5m,"hieunseni1981",1579655892,Yes
29610055249949476,2748923393,"",rank,Singapore,22,17m,"panov.kalistrat",1541640152,Yes
29610055243768278,2748923393,"",rank,Singapore,22,29m,"56e97874",1225096407,Yes
29610055230311236,2748923393,"",rank,Singapore,22,58m,"wymanaimee47",1658208113,Yes
29610055240700677,2748923393,"",rank,Singapore,22,36m,"1ppyd06n",1756851812,Yes
29610055235173446,2748923393,"",rank,Singapore,22,48m,"lianeredovic0333",806308076,Yes
29610055247085157,2748923393,"",rank,Singapore,21,23m,"uanitaedhurst4837",807076885,Yes
29610055242991421,2748923393,"",test2,Singapore,2,31m,"azieling6864",804106798,No
29610055236768490,2748923393,"",rank,Singapore,22,44m,"adelynibson2317",806620963,Yes
29610055255314514,2748923393,"",test2,Singapore,2,6m,"illonchoen4251",806289401,No
29610055250164340,2748923393,"cus game",test,Singapore,1,16m,"olya-olya-ivanova-1976-ivanova",1578550759,No
29610055258176137,2748923393,"",fun,PW Unicom,1,12s,"凭什么我不能是最菜的",881430796,No
29610055240306211,2748923393,"",rank,Singapore,22,37m,"e63faae4",1225189309,Yes
29610055255346625,2748923393,"",rank,Singapore,22,6m,"ouwirpbcjppg",1763237451,Yes
29610055250421560,2748923393,"",rank,Singapore,22,16m,"wkznqzg89",1728098278,Yes
29610055248291811,2748923393,"",rank,Singapore,22,20m,"6caap2kf",1756743969,Yes
29610055258054298,2748923393,"",rank,Singapore,22,27s,"0.0",161221347,Yes
29610055245837491,2748923393,"",test2,Singapore,2,25m,"tephanlock8833",804438029,No
29610055256948187,2748923393,"",rank,Singapore,22,2m,"biogetagu1974",1578670884,Yes
29610055243735747,2748923393,"",rank,Singapore,22,30m,"airspacedeborah1387",1659713145,Yes
29610055251249251,2748923393,"",test2,Reg:18,2,14m,"mmanuelrant5791",804441331,No
29610055235505142,2748923393,"",rank,Singapore,22,47m,"inniscide1983",1578669804,Yes
29610055251699289,2748923393,"",rank,Singapore,22,13m,"gctjzyok917",1730320159,Yes
29610055252794175,3369533960,"cus game",test,Singapore,1,11m,"lorinqcgozman",1579858080,No
29610055245878688,3369533960,"",jiange_map_01,Singapore,22,25m,"pamelalucinda7258",1747268069,Yes
29610055245553963,3369533960,"",jiange_map_01,Singapore,22,26m,"tbgwysrjqlyf",1763853042,Yes
29610055256301109,3369533960,"",jiange_map_01,Singapore,21,4m,"fmcmiim",1761732305,Yes
29610055244108546,3369533960,"cus game",test,Singapore,1,29m,"wi135242",1853494145,No
29610055233306662,3369533960,"",test2,Singapore,2,52m,"iaarroll1933",807890448,No
29610055243738235,3369533960,"",jiange_map_01,Singapore,22,30m,"hijxrctoz",1747113733,Yes
29610055245240280,3369533960,"",jiange_map_01,Singapore,22,26m,"victoriouslandry39",1747135668,Yes
29610055250130742,3369533960,"cus game",test,Reg:18,1,16m,"se554446",1853326424,No
29610055234649867,3369533960,"",jiange_map_01,Singapore,22,49m,"hypuooymvalb",1746991127,Yes
29610055250897404,3369533960,"",jiange_map_01,Singapore,22,15m,"xtxxrzi",1746875403,Yes
29610055233560950,3369533960,"",test2,Reg:18,2,51m,"iovannyicki1729",804461988,No
29610055241891739,3369533960,"",test2,Singapore,2,33m,"alphayes2516",806245460,No
29610055240543064,3369533960,"",jiange_map_01,Singapore,22,36m,"dtfhxfwyzylr",1762816741,Yes
29610055235378938,3369533960,"",jiange_map_01,Singapore,22,47m,"agmhsbpzvv",1747491940,Yes
29610055242152399,3369533960,"",test2,Reg:18,2,33m,"anialayer2227",805728419,No
29610055231712558,3369533960,"",test2,Reg:18,2,55m,"dentiedemann4647",805920368,No
29610055251419799,3369533960,"",test2,Singapore,2,14m,"amonabadie4663",806575374,No
29610055233653198,3369533960,"",jiange_map_01,Singapore,22,51m,"etygxuduhrmx",1748386202,Yes
29610055237765113,3369533960,"",jiange_map_01,Singapore,22,42m,"fftjwqfs16",1747866116,Yes
29610055246779142,3369533960,"cus game",test,Singapore,1,23m,"yulian_morozov_1983",1578840034,No
29610055230777781,3369533960,"",jiange_map_01,Singapore,22,57m,"lztcfkja93",1745773252,Yes
29610055247125812,3369533960,"",jiange_map_01,Singapore,22,23m,"icixlbv",1763183891,Yes
29610055231030559,3369533960,"",jiange_map_01,Singapore,22,57m,"yffqytn",1747720609,Yes
29610055250411964,3369533960,"cus game",test,Singapore,1,16m,"katya.fomina.1961",1579048539,No
29610055250088355,3369533960,"",jiange_map_01,Singapore,22,16m,"swnjaxvfc4",1747849619,Yes
29610055233612426,3369533960,"",jiange_map_01,Singapore,22,51m,"vemkfcyjhick",1747394287,Yes
29610055230429619,3369533960,"",jiange_map_01,Singapore,22,58m,"qkbyjtp",1747625864,Yes
29610055246306409,3369533960,"",jiange_map_01,Singapore,22,24m,"eliassinclair109",1763723651,Yes
29610055255008900,3369533960,"",test2,Singapore,2,6m,"iaath2147",804531052,No
29610055233918046,3369533960,"",test2,Singapore,2,50m,"acherywift3871",804432105,No
29610055247954240,3369533960,"cus game",test,Singapore,1,21m,"gg647553",1854163423,No
29610055246855819,3369533960,"",jiange_map_01,Singapore,22,23m,"pxxhunuqgiya",1763260133,Yes
29610055255227137,3369533960,"",jiange_map_01,Singapore,22,6m,"kxlijpgzwqf",1763527736,Yes
29610055244597028,3369533960,"cus game",test,Singapore,1,28m,"sidorova.lyuba.sidorova.1994.ly",1579108100,No
29610055243436315,3369533960,"",test2,Reg:18,2,30m,"adeovacek6457",806226439,No
29610055240572576,3369533960,"",jiange_map_01,Singapore,22,36m,"barbaratrax3094",1764350059,Yes
29610055244359950,3369533960,"cus game",test,Singapore,1,28m,"slavik.nazarov.99",1578544625,No
29610055255763944,3369533960,"",jiange_map_01,Singapore,22,5m,"tpeexjegk5",1761446922,Yes
29610055234581124,3369533960,"",jiange_map_01,Singapore,22,49m,"uclyooeibzwc",1747699017,Yes
29610055246529413,3369533960,"cus game",test,Singapore,1,24m,"ivan_troitskiy_1995",1579031379,No
29610055256576112,3369533960,"",jiange_map_01,Singapore,22,3m,"doylevivianne90",1760844680,Yes
29610055246031577,3369533960,"",jiange_map_01,Singapore,22,25m,"jgrhbjhx85",1746835385,Yes
29610055246589301,3369533960,"",jiange_map_01,Singapore,22,24m,"aggsxjifefgl",1763561967,Yes
29610055234066402,3369533960,"",jiange_map_01,Singapore,22,50m,"trinalancelot04",1747251931,Yes
29610055256848433,3369533960,"",jiange_map_01,Singapore,22,2m,"xynebzueaq",1761237572,Yes
29610055240076580,3369533960,"",jiange_map_01,Singapore,22,37m,"ycoblcr44",1746964274,Yes
29610055254749269,3369533960,"",jiange_map_01,Singapore,22,7m,"oghbnrm",1746797149,Yes
29610055256030956,3369533960,"",jiange_map_01,Singapore,22,4m,"gwwgfquw07",1760840812,Yes
29610055232611322,3369533960,"",jiange_map_01,Singapore,22,53m,"tcdezlr",1747569799,Yes
29610055240834859,3369533960,"",jiange_map_01,Singapore,22,36m,"fmpoxtfhyuf",1763798261,Yes
29610055239798762,3369533960,"",jiange_map_01,Singapore,22,38m,"fhlzxoxkartd",1763080470,Yes
29610055236191026,3369533960,"",test2,Reg:18,2,46m,"adieislason6754",806238663,No
29610055256684635,3369533960,"cus game",test,Singapore,1,3m,"mixajlova.antonina.mikhaylova.1",1578614319,No
29610055238785085,3369533960,"",jiange_map_01,Singapore,22,40m,"mfabwnj",1747949500,Yes
29610055233869763,3369533960,"",jiange_map_01,Singapore,22,51m,"ocjfosi",1748285908,Yes
29610055231285766,3369533960,"",jiange_map_01,Singapore,22,56m,"qbuoewqglpaate",1746597261,Yes
29610055234917688,3369533960,"",jiange_map_01,Singapore,22,48m,"lncaqpxeoyrx",1747785030,Yes
29610055235704914,3369533960,"",test2,Reg:18,2,47m,"aleighshlerin2167",804025308,No
29610055246844235,3369533960,"",test2,Singapore,2,23m,"ibbieoepp1763",804163395,No
29610055240333283,3369533960,"",test2,Singapore,2,37m,"arteragenes5347",807265477,No
29610055246079966,3369533960,"",jiange_map_01,Singapore,22,25m,"usbeuth",1762780175,Yes
29610055246011999,3369533960,"cus game",test,Singapore,1,25m,"aw327445",1853048469,No
29610055235110507,3369533960,"",jiange_map_01,Singapore,22,48m,"ijejuhxrkhjj",1748021689,Yes
29610055234390834,3369533960,"",jiange_map_01,Singapore,22,49m,"ugmmgqr86",1747205364,Yes
29610055231459704,3369533960,"",test2,Singapore,2,56m,"hanieind8350",805422571,No
29610055231792306,3369533960,"",jiange_map_01,Singapore,22,55m,"eklemlhdrahh",1747273072,Yes
29610055243473429,3369533960,"",jiange_map_01,Singapore,22,30m,"tkickql",1746913151,Yes
29610055238017657,3369533960,"",jiange_map_01,Singapore,22,42m,"odettemarta48719",1747020370,Yes
29610055247436051,3369533960,"",jiange_map_01,Singapore,22,22m,"didujurcxgeb",1762565054,Yes
29610055240803815,3369533960,"",jiange_map_01,Singapore,22,36m,"tashaambitious46099",1747791324,Yes
29610055232868767,3369533960,"",jiange_map_01,Singapore,22,53m,"tvolsyopvdjo",1746880538,Yes
29610055232844902,3369533960,"",jiange_map_01,Singapore,22,53m,"byslsyd90",1747982113,Yes
29610055248479397,3369533960,"cus game",test,Singapore,1,20m,"belousova_valya_66",1578687219,No
29610055245290395,3369533960,"",jiange_map_01,Singapore,22,26m,"txcmeyxlitxf",1763156052,Yes
29610054560964099,2927322503,"dlwg",dlwg_allfile,PW Unicom,21,14h42m,"bicnfqc05",1621038321,No
29610054767417364,2927322503,"dlwg",dlwg_allfile,PW Unicom,22,11h0m,"ombcfva24",1621184576,No
29610054702583596,2927322503,"dlwg",dlwg_allfile,PW Unicom,22,12h4m,"rmkibmv53",1620765149,No
29610054761758416,2927322503,"dlwg",dlwg_allfile,PW Unicom,19,11h5m,"zgaihqh03",1621316523,No
29610054750533481,2927322503,"dlwg",dlwg_allfile,PW Unicom,22,11h16m,"ywiwqu51",1621017601,No
29610054690181425,2927322503,"dlwg",dlwg_allfile,PW Unicom,21,12h16m,"ujidvai43",1621114482,No
29610054582619386,2927322503,"dlwg",dlwg_allfile,PW Unicom,19,14h14m,"xnmphr92",1620830212,No
29610055032637449,2927322503,"dlwg",dlwg_allfile,PW Unicom,1,6h19m,"zdqmnrcj",1468287511,No
29610054633635538,2927322503,"dlwg",dlwg_allfile,PW Unicom,20,13h15m,"eumnrw14",1620821659,No
29610054756176814,2927322503,"dlwg",dlwg_allfile,PW Unicom,22,11h11m,"hpjsma34",1620608602,No
29610054708166886,2927322503,"dlwg",dlwg_allfile,PW Unicom,22,11h58m,"uyyitza56",1620988914,No
29610054627797333,2927322503,"dlwg",dlwg_allfile,PW Unicom,17,13h21m,"xkksfwq82",1621022312,No
29610054612845767,2927322503,"dlwg",dlwg_allfile,PW Unicom,21,13h38m,"gyxaji03",1621476055,No
29610054622793559,2927322503,"dlwg",dlwg_allfile,PW Unicom,20,13h27m,"kvfwiwe30",1620023706,No
29610054569535470,2927322503,"",zmjj_full,US West,19,14h31m,"oezfkz04",1621380034,Yes
29610054591730620,2927322503,"dlwg",dlwg_allfile,PW Unicom,21,14h3m,"rfuzys10",1620910879,No
29610054823314140,2927322503,"dlwg",dlwg_allfile,PW Unicom,18,10h4m,"sjfpqgs02",1620743072,No
29610054829400990,2927322503,"dlwg",dlwg_allfile,PW Unicom,21,9h57m,"bdkspjd95",1620826258,No
29610054891834129,2927322503,"dlwg",dlwg_allfile,PW Unicom,19,8h53m,"lsbkel12",1620699246,No
29610054644128115,2927322503,"dlwg",dlwg_allfile,PW Unicom,19,13h3m,"nfaiyb33",1621741532,No
29610054650388261,2927322503,"dlwg",dlwg_allfile,PW Unicom,21,12h57m,"ypvsuio53",1620528396,No
